,id,round_number,owner,name,timestamp,body,balance,tick_number,n_transactions,participant_code,session_code,treatment,player.intermediary_payoff
4609,5461,2,Player object (1529),sell,2023-03-10 14:26:17.762023+00:00,"{""priceA"": 125, ""sharesA"": 0, ""secs_since_round_starts"": 103, ""market"": ""A""}",195.0,19.0,9.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4610,5462,2,Player object (1529),buy,2023-03-10 14:26:20.320971+00:00,"{""priceA"": 125, ""sharesA"": 1, ""secs_since_round_starts"": 105, ""market"": ""A""}",70.0,19.0,9.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4611,5464,2,Player object (1529),sell,2023-03-10 14:26:23.711334+00:00,"{""priceA"": 130, ""sharesA"": 0, ""secs_since_round_starts"": 109, ""market"": ""A""}",200.0,20.0,10.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4612,5465,2,Player object (1529),assignAward,2023-03-10 14:26:23.804387+00:00,"{""priceA"": 130, ""sharesA"": 0, ""secs_since_round_starts"": 109, ""awardName"": ""bronze""}",200.0,20.0,10.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4613,5466,2,Player object (1529),buy,2023-03-10 14:26:27.806246+00:00,"{""priceA"": 130, ""sharesA"": 1, ""secs_since_round_starts"": 113, ""market"": ""A""}",70.0,20.0,10.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4614,5467,2,Player object (1529),sell,2023-03-10 14:26:32.771735+00:00,"{""priceA"": 140, ""sharesA"": 0, ""secs_since_round_starts"": 118, ""market"": ""A""}",210.0,21.0,11.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4615,5468,2,Player object (1529),buy,2023-03-10 14:26:36.625829+00:00,"{""priceA"": 140, ""sharesA"": 1, ""secs_since_round_starts"": 122, ""market"": ""A""}",70.0,21.0,11.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4616,5469,2,Player object (1529),sell,2023-03-10 14:26:38.822911+00:00,"{""priceA"": 150, ""sharesA"": 0, ""secs_since_round_starts"": 124, ""market"": ""A""}",220.0,22.0,12.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4617,5470,2,Player object (1529),buy,2023-03-10 14:26:40.801487+00:00,"{""priceA"": 150, ""sharesA"": 1, ""secs_since_round_starts"": 126, ""market"": ""A""}",70.0,22.0,12.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4618,5472,2,Player object (1529),sell,2023-03-10 14:26:44.263624+00:00,"{""priceA"": 160, ""sharesA"": 0, ""secs_since_round_starts"": 129, ""market"": ""A""}",230.0,23.0,13.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4619,5473,2,Player object (1529),buy,2023-03-10 14:26:50.260200+00:00,"{""priceA"": 145, ""sharesA"": 1, ""secs_since_round_starts"": 135, ""market"": ""A""}",85.0,24.0,14.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4620,5474,2,Player object (1529),sell,2023-03-10 14:26:57.901498+00:00,"{""priceA"": 140, ""sharesA"": 0, ""secs_since_round_starts"": 143, ""market"": ""A""}",225.0,25.0,15.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4621,5475,2,Player object (1529),assignAward,2023-03-10 14:26:57.980628+00:00,"{""priceA"": 140, ""sharesA"": 0, ""secs_since_round_starts"": 143, ""awardName"": ""silver""}",225.0,25.0,15.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4622,5477,2,Player object (1529),buy,2023-03-10 14:27:01.624431+00:00,"{""priceA"": 140, ""sharesA"": 1, ""secs_since_round_starts"": 147, ""market"": ""A""}",85.0,25.0,15.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4623,5482,2,Player object (1529),PREDICTIONS_SENT,2023-03-10 14:27:33.688431+00:00,"{""priceA"": 130, ""sharesA"": 1, ""secs_since_round_starts"": 179, ""action"": ""predictions_send"", ""stockUpA"": 4, ""confidenceA"": 4}",85.0,30.0,15.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4624,5483,2,Player object (1529),sell,2023-03-10 14:27:36.252365+00:00,"{""priceA"": 135, ""sharesA"": 0, ""secs_since_round_starts"": 181, ""market"": ""A""}",220.0,31.0,16.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4625,5484,2,Player object (1529),buy,2023-03-10 14:27:39.745452+00:00,"{""priceA"": 130, ""sharesA"": 1, ""secs_since_round_starts"": 185, ""market"": ""A""}",90.0,32.0,17.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4626,5485,2,Player object (1529),sell,2023-03-10 14:27:47.463025+00:00,"{""priceA"": 125, ""sharesA"": 0, ""secs_since_round_starts"": 193, ""market"": ""A""}",215.0,33.0,18.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4627,5486,2,Player object (1529),buy,2023-03-10 14:27:48.346393+00:00,"{""priceA"": 125, ""sharesA"": 1, ""secs_since_round_starts"": 193, ""market"": ""A""}",90.0,33.0,18.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4628,5487,2,Player object (1529),sell,2023-03-10 14:27:51.016381+00:00,"{""priceA"": 140, ""sharesA"": 0, ""secs_since_round_starts"": 196, ""market"": ""A""}",230.0,34.0,19.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4629,5488,2,Player object (1529),buy,2023-03-10 14:27:57.684631+00:00,"{""priceA"": 150, ""sharesA"": 1, ""secs_since_round_starts"": 203, ""market"": ""A""}",80.0,35.0,20.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4630,5489,2,Player object (1529),assignAward,2023-03-10 14:27:57.774495+00:00,"{""priceA"": 150, ""sharesA"": 1, ""secs_since_round_starts"": 203, ""awardName"": ""gold""}",80.0,35.0,20.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4631,5490,2,Player object (1529),sell,2023-03-10 14:28:01.399757+00:00,"{""priceA"": 150, ""sharesA"": 0, ""secs_since_round_starts"": 207, ""market"": ""A""}",230.0,35.0,20.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4632,5492,2,Player object (1529),buy,2023-03-10 14:28:07.215242+00:00,"{""priceA"": 145, ""sharesA"": 1, ""secs_since_round_starts"": 212, ""market"": ""A""}",85.0,36.0,21.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4633,5494,2,Player object (1529),sell,2023-03-10 14:28:23.822428+00:00,"{""priceA"": 140, ""sharesA"": 0, ""secs_since_round_starts"": 229, ""market"": ""A""}",225.0,39.0,22.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4634,5496,2,Player object (1529),buy,2023-03-10 14:28:29.102687+00:00,"{""priceA"": 135, ""sharesA"": 1, ""secs_since_round_starts"": 234, ""market"": ""A""}",90.0,40.0,23.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4635,5497,2,Player object (1529),sell,2023-03-10 14:28:44.597838+00:00,"{""priceA"": 130, ""sharesA"": 0, ""secs_since_round_starts"": 250, ""market"": ""A""}",220.0,43.0,24.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4636,5498,2,Player object (1529),buy,2023-03-10 14:28:45.698128+00:00,"{""priceA"": 130, ""sharesA"": 1, ""secs_since_round_starts"": 251, ""market"": ""A""}",90.0,43.0,24.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4637,5499,2,Player object (1529),sell,2023-03-10 14:28:46.516430+00:00,"{""priceA"": 130, ""sharesA"": 0, ""secs_since_round_starts"": 252, ""market"": ""A""}",220.0,43.0,24.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4638,5500,2,Player object (1529),buy,2023-03-10 14:28:47.043011+00:00,"{""priceA"": 130, ""sharesA"": 1, ""secs_since_round_starts"": 252, ""market"": ""A""}",90.0,43.0,24.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4639,5501,2,Player object (1529),sell,2023-03-10 14:28:47.829639+00:00,"{""priceA"": 130, ""sharesA"": 0, ""secs_since_round_starts"": 253, ""market"": ""A""}",220.0,43.0,24.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4640,5502,2,Player object (1529),buy,2023-03-10 14:28:48.558453+00:00,"{""priceA"": 130, ""sharesA"": 1, ""secs_since_round_starts"": 254, ""market"": ""A""}",90.0,43.0,24.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4641,5503,2,Player object (1529),sell,2023-03-10 14:28:51.981231+00:00,"{""priceA"": 140, ""sharesA"": 0, ""secs_since_round_starts"": 257, ""market"": ""A""}",230.0,44.0,25.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4642,5504,2,Player object (1529),assignAward,2023-03-10 14:28:52.080203+00:00,"{""priceA"": 140, ""sharesA"": 0, ""secs_since_round_starts"": 257, ""awardName"": ""platinum""}",230.0,44.0,25.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4643,5506,2,Player object (1529),buy,2023-03-10 14:29:04.562217+00:00,"{""priceA"": 155, ""sharesA"": 1, ""secs_since_round_starts"": 270, ""market"": ""A""}",75.0,45.0,26.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4644,5507,2,Player object (1529),sell,2023-03-10 14:29:05.053896+00:00,"{""priceA"": 155, ""sharesA"": 0, ""secs_since_round_starts"": 270, ""market"": ""A""}",230.0,45.0,26.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4645,5508,2,Player object (1529),buy,2023-03-10 14:29:07.508462+00:00,"{""priceA"": 140, ""sharesA"": 1, ""secs_since_round_starts"": 273, ""market"": ""A""}",90.0,46.0,27.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4646,5509,2,Player object (1529),sell,2023-03-10 14:29:12.263291+00:00,"{""priceA"": 155, ""sharesA"": 0, ""secs_since_round_starts"": 277, ""market"": ""A""}",245.0,47.0,28.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4647,5512,2,Player object (1529),buy,2023-03-10 14:29:19.046373+00:00,"{""priceA"": 170, ""sharesA"": 1, ""secs_since_round_starts"": 284, ""market"": ""A""}",75.0,48.0,29.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4648,5513,2,Player object (1529),sell,2023-03-10 14:29:21.532029+00:00,"{""priceA"": 170, ""sharesA"": 0, ""secs_since_round_starts"": 287, ""market"": ""A""}",245.0,48.0,29.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4649,5514,2,Player object (1529),buy,2023-03-10 14:29:22.198409+00:00,"{""priceA"": 155, ""sharesA"": 1, ""secs_since_round_starts"": 287, ""market"": ""A""}",90.0,49.0,30.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4650,5515,2,Player object (1529),assignAward,2023-03-10 14:29:22.271560+00:00,"{""priceA"": 155, ""sharesA"": 1, ""secs_since_round_starts"": 287, ""awardName"": ""diamond""}",90.0,49.0,30.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4651,5522,2,Player object (1529),sell,2023-03-10 14:30:21.827635+00:00,"{""priceA"": 125, ""sharesA"": 0, ""secs_since_round_starts"": 347, ""market"": ""A""}",215.0,59.0,31.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4652,5523,2,Player object (1529),GAME_ENDS,2023-03-10 14:30:25.300594+00:00,"{""priceA"": 125, ""sharesA"": 0, ""secs_since_round_starts"": 350}",215.0,60.0,31.0,s1qm3487,t7od4xlw,FULL STUDY,215.0
4653,5048,3,Player object (1687),GAME_STARTS,2023-03-10 12:36:14.466918+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,8vfnqphr,t7od4xlw,FULL STUDY,170.0
4654,5049,3,Player object (1687),PREDICTIONS_SENT,2023-03-10 12:36:20.697025+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 6, ""action"": ""predictions_send"", ""stockUpA"": 4, ""confidenceA"": 4}",50.0,,,8vfnqphr,t7od4xlw,FULL STUDY,170.0
4655,5052,3,Player object (1687),sell,2023-03-10 12:37:11.918519+00:00,"{""priceA"": 110, ""sharesA"": 0, ""secs_since_round_starts"": 57, ""market"": ""A""}",160.0,10.0,1.0,8vfnqphr,t7od4xlw,FULL STUDY,170.0
4656,5054,3,Player object (1687),buy,2023-03-10 12:37:42.444376+00:00,"{""priceA"": 105, ""sharesA"": 1, ""secs_since_round_starts"": 88, ""market"": ""A""}",55.0,16.0,2.0,8vfnqphr,t7od4xlw,FULL STUDY,170.0
4657,5065,3,Player object (1687),sell,2023-03-10 12:38:29.656827+00:00,"{""priceA"": 110, ""sharesA"": 0, ""secs_since_round_starts"": 135, ""market"": ""A""}",165.0,24.0,3.0,8vfnqphr,t7od4xlw,FULL STUDY,170.0
4658,5070,3,Player object (1687),PREDICTIONS_SENT,2023-03-10 12:39:12.634924+00:00,"{""priceA"": 115, ""sharesA"": 0, ""secs_since_round_starts"": 178, ""action"": ""predictions_send"", ""stockUpA"": 2, ""confidenceA"": 4}",165.0,30.0,3.0,8vfnqphr,t7od4xlw,FULL STUDY,170.0
4659,5071,3,Player object (1687),buy,2023-03-10 12:39:20.636830+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 186, ""market"": ""A""}",65.0,32.0,4.0,8vfnqphr,t7od4xlw,FULL STUDY,170.0
4660,5072,3,Player object (1687),sell,2023-03-10 12:40:15.072088+00:00,"{""priceA"": 120, ""sharesA"": 0, ""secs_since_round_starts"": 240, ""market"": ""A""}",185.0,42.0,5.0,8vfnqphr,t7od4xlw,FULL STUDY,170.0
4661,5077,3,Player object (1687),buy,2023-03-10 12:41:33.280360+00:00,"{""priceA"": 130, ""sharesA"": 1, ""secs_since_round_starts"": 318, ""market"": ""A""}",55.0,56.0,6.0,8vfnqphr,t7od4xlw,FULL STUDY,170.0
4662,5079,3,Player object (1691),GAME_STARTS,2023-03-10 12:41:41.242246+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,in3zb9k3,t7od4xlw,FULL STUDY,235.0
4663,5080,3,Player object (1691),PREDICTIONS_SENT,2023-03-10 12:41:50.312213+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 9, ""action"": ""predictions_send"", ""stockUpA"": 4, ""confidenceA"": 3}",50.0,,,in3zb9k3,t7od4xlw,FULL STUDY,235.0
4664,5081,3,Player object (1687),GAME_ENDS,2023-03-10 12:41:51.780411+00:00,"{""priceA"": 115, ""sharesA"": 1, ""secs_since_round_starts"": 337}",55.0,60.0,6.0,8vfnqphr,t7od4xlw,FULL STUDY,170.0
4665,5085,3,Player object (1691),sell,2023-03-10 12:42:28.583953+00:00,"{""priceA"": 110, ""sharesA"": 0, ""secs_since_round_starts"": 47, ""market"": ""A""}",160.0,8.0,1.0,in3zb9k3,t7od4xlw,FULL STUDY,235.0
4666,5088,3,Player object (1691),buy,2023-03-10 12:42:34.883090+00:00,"{""priceA"": 95, ""sharesA"": 1, ""secs_since_round_starts"": 53, ""market"": ""A""}",65.0,9.0,2.0,in3zb9k3,t7od4xlw,FULL STUDY,235.0
4667,5091,3,Player object (1691),sell,2023-03-10 12:42:38.843767+00:00,"{""priceA"": 110, ""sharesA"": 0, ""secs_since_round_starts"": 57, ""market"": ""A""}",175.0,10.0,3.0,in3zb9k3,t7od4xlw,FULL STUDY,235.0
4668,5096,3,Player object (1691),buy,2023-03-10 12:43:01.304397+00:00,"{""priceA"": 110, ""sharesA"": 1, ""secs_since_round_starts"": 80, ""market"": ""A""}",65.0,14.0,4.0,in3zb9k3,t7od4xlw,FULL STUDY,235.0
4669,5099,3,Player object (1691),sell,2023-03-10 12:43:23.369981+00:00,"{""priceA"": 120, ""sharesA"": 0, ""secs_since_round_starts"": 102, ""market"": ""A""}",185.0,18.0,5.0,in3zb9k3,t7od4xlw,FULL STUDY,235.0
4670,5100,3,Player object (1691),buy,2023-03-10 12:43:34.254701+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 113, ""market"": ""A""}",85.0,20.0,6.0,in3zb9k3,t7od4xlw,FULL STUDY,235.0
4671,5102,3,Player object (1691),sell,2023-03-10 12:43:50.256381+00:00,"{""priceA"": 115, ""sharesA"": 0, ""secs_since_round_starts"": 129, ""market"": ""A""}",200.0,23.0,7.0,in3zb9k3,t7od4xlw,FULL STUDY,235.0
4672,5105,3,Player object (1691),PREDICTIONS_SENT,2023-03-10 12:44:33.426882+00:00,"{""priceA"": 115, ""sharesA"": 0, ""secs_since_round_starts"": 172, ""action"": ""predictions_send"", ""stockUpA"": 4, ""confidenceA"": 3}",200.0,30.0,7.0,in3zb9k3,t7od4xlw,FULL STUDY,235.0
4673,5108,3,Player object (1691),buy,2023-03-10 12:44:35.712355+00:00,"{""priceA"": 110, ""sharesA"": 1, ""secs_since_round_starts"": 174, ""market"": ""A""}",90.0,31.0,8.0,in3zb9k3,t7od4xlw,FULL STUDY,235.0
4674,5113,3,Player object (1691),sell,2023-03-10 12:45:12.787313+00:00,"{""priceA"": 115, ""sharesA"": 0, ""secs_since_round_starts"": 211, ""market"": ""A""}",205.0,38.0,9.0,in3zb9k3,t7od4xlw,FULL STUDY,235.0
4675,5115,3,Player object (1691),buy,2023-03-10 12:45:19.676962+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 218, ""market"": ""A""}",105.0,39.0,10.0,in3zb9k3,t7od4xlw,FULL STUDY,235.0
4676,5116,3,Player object (1691),assignAward,2023-03-10 12:45:19.766878+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 218, ""awardName"": ""bronze""}",105.0,39.0,10.0,in3zb9k3,t7od4xlw,FULL STUDY,235.0
4677,5119,3,Player object (1691),sell,2023-03-10 12:45:39.792410+00:00,"{""priceA"": 120, ""sharesA"": 0, ""secs_since_round_starts"": 238, ""market"": ""A""}",225.0,42.0,11.0,in3zb9k3,t7od4xlw,FULL STUDY,235.0
4678,5125,3,Player object (1691),buy,2023-03-10 12:46:14.284719+00:00,"{""priceA"": 110, ""sharesA"": 1, ""secs_since_round_starts"": 273, ""market"": ""A""}",115.0,48.0,12.0,in3zb9k3,t7od4xlw,FULL STUDY,235.0
4679,5128,3,Player object (1691),sell,2023-03-10 12:46:18.650221+00:00,"{""priceA"": 125, ""sharesA"": 0, ""secs_since_round_starts"": 277, ""market"": ""A""}",240.0,49.0,13.0,in3zb9k3,t7od4xlw,FULL STUDY,235.0
4680,5135,3,Player object (1691),buy,2023-03-10 12:46:57.256917+00:00,"{""priceA"": 130, ""sharesA"": 1, ""secs_since_round_starts"": 316, ""market"": ""A""}",110.0,56.0,14.0,in3zb9k3,t7od4xlw,FULL STUDY,235.0
4681,5137,3,Player object (1691),sell,2023-03-10 12:47:08.458844+00:00,"{""priceA"": 125, ""sharesA"": 0, ""secs_since_round_starts"": 327, ""market"": ""A""}",235.0,58.0,15.0,in3zb9k3,t7od4xlw,FULL STUDY,235.0
4682,5138,3,Player object (1691),assignAward,2023-03-10 12:47:08.563938+00:00,"{""priceA"": 125, ""sharesA"": 0, ""secs_since_round_starts"": 327, ""awardName"": ""silver""}",235.0,58.0,15.0,in3zb9k3,t7od4xlw,FULL STUDY,235.0
4683,5139,3,Player object (1691),buy,2023-03-10 12:47:18.083104+00:00,"{""priceA"": 115, ""sharesA"": 1, ""secs_since_round_starts"": 336, ""market"": ""A""}",120.0,59.0,16.0,in3zb9k3,t7od4xlw,FULL STUDY,235.0
4684,5144,3,Player object (1693),GAME_STARTS,2023-03-10 12:47:43.627102+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,34e7d6u1,t7od4xlw,FULL STUDY,165.0
4685,5147,3,Player object (1693),PREDICTIONS_SENT,2023-03-10 12:48:08.056491+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 24, ""action"": ""predictions_send"", ""stockUpA"": 2, ""confidenceA"": 2}",50.0,,,34e7d6u1,t7od4xlw,FULL STUDY,165.0
4686,5154,3,Player object (1693),sell,2023-03-10 12:49:22.878876+00:00,"{""priceA"": 100, ""sharesA"": 0, ""secs_since_round_starts"": 99, ""market"": ""A""}",150.0,15.0,1.0,34e7d6u1,t7od4xlw,FULL STUDY,165.0
4687,5156,3,Player object (1693),buy,2023-03-10 12:49:51.554362+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 127, ""market"": ""A""}",50.0,20.0,2.0,34e7d6u1,t7od4xlw,FULL STUDY,165.0
4688,5161,3,Player object (1693),sell,2023-03-10 12:50:31.249898+00:00,"{""priceA"": 110, ""sharesA"": 0, ""secs_since_round_starts"": 167, ""market"": ""A""}",160.0,27.0,3.0,34e7d6u1,t7od4xlw,FULL STUDY,165.0
4689,5162,3,Player object (1693),buy,2023-03-10 12:50:35.389350+00:00,"{""priceA"": 115, ""sharesA"": 1, ""secs_since_round_starts"": 171, ""market"": ""A""}",45.0,28.0,4.0,34e7d6u1,t7od4xlw,FULL STUDY,165.0
4690,5165,3,Player object (1693),PREDICTIONS_SENT,2023-03-10 12:50:56.366267+00:00,"{""priceA"": 115, ""sharesA"": 1, ""secs_since_round_starts"": 192, ""action"": ""predictions_send"", ""stockUpA"": 2, ""confidenceA"": 2}",45.0,30.0,4.0,34e7d6u1,t7od4xlw,FULL STUDY,165.0
4691,5171,3,Player object (1693),sell,2023-03-10 12:52:01.818822+00:00,"{""priceA"": 120, ""sharesA"": 0, ""secs_since_round_starts"": 258, ""market"": ""A""}",165.0,42.0,5.0,34e7d6u1,t7od4xlw,FULL STUDY,165.0
4692,5178,3,Player object (1693),GAME_ENDS,2023-03-10 12:53:35.675625+00:00,"{""priceA"": 115, ""sharesA"": 0, ""secs_since_round_starts"": 352}",165.0,60.0,5.0,34e7d6u1,t7od4xlw,FULL STUDY,165.0
4693,5234,3,Player object (1702),GAME_STARTS,2023-03-10 13:21:34.853905+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,r6br4dt3,t7od4xlw,FULL STUDY,235.0
4694,5235,3,Player object (1702),PREDICTIONS_SENT,2023-03-10 13:21:50.588418+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 15, ""action"": ""predictions_send"", ""stockUpA"": 3, ""confidenceA"": 5}",50.0,,,r6br4dt3,t7od4xlw,FULL STUDY,235.0
4695,5237,3,Player object (1702),sell,2023-03-10 13:22:08.563050+00:00,"{""priceA"": 95, ""sharesA"": 0, ""secs_since_round_starts"": 33, ""market"": ""A""}",145.0,5.0,1.0,r6br4dt3,t7od4xlw,FULL STUDY,235.0
4696,5238,3,Player object (1702),buy,2023-03-10 13:22:11.192415+00:00,"{""priceA"": 95, ""sharesA"": 1, ""secs_since_round_starts"": 36, ""market"": ""A""}",50.0,5.0,1.0,r6br4dt3,t7od4xlw,FULL STUDY,235.0
4697,5241,3,Player object (1702),sell,2023-03-10 13:22:48.640025+00:00,"{""priceA"": 130, ""sharesA"": 0, ""secs_since_round_starts"": 73, ""market"": ""A""}",180.0,12.0,2.0,r6br4dt3,t7od4xlw,FULL STUDY,235.0
4698,5243,3,Player object (1702),buy,2023-03-10 13:23:10.194135+00:00,"{""priceA"": 105, ""sharesA"": 1, ""secs_since_round_starts"": 95, ""market"": ""A""}",75.0,16.0,3.0,r6br4dt3,t7od4xlw,FULL STUDY,235.0
4699,5244,3,Player object (1702),sell,2023-03-10 13:23:58.288437+00:00,"{""priceA"": 115, ""sharesA"": 0, ""secs_since_round_starts"": 143, ""market"": ""A""}",190.0,25.0,4.0,r6br4dt3,t7od4xlw,FULL STUDY,235.0
4700,5247,3,Player object (1702),PREDICTIONS_SENT,2023-03-10 13:24:35.596698+00:00,"{""priceA"": 115, ""sharesA"": 0, ""secs_since_round_starts"": 180, ""action"": ""predictions_send"", ""stockUpA"": 2, ""confidenceA"": 3}",190.0,30.0,4.0,r6br4dt3,t7od4xlw,FULL STUDY,235.0
4701,5248,3,Player object (1702),buy,2023-03-10 13:24:49.548373+00:00,"{""priceA"": 110, ""sharesA"": 1, ""secs_since_round_starts"": 194, ""market"": ""A""}",80.0,33.0,5.0,r6br4dt3,t7od4xlw,FULL STUDY,235.0
4702,5250,3,Player object (1698),GAME_STARTS,2023-03-10 13:25:14.856368+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,0ysr1j7s,t7od4xlw,FULL STUDY,235.0
4703,5251,3,Player object (1702),sell,2023-03-10 13:25:16.814988+00:00,"{""priceA"": 115, ""sharesA"": 0, ""secs_since_round_starts"": 222, ""market"": ""A""}",195.0,38.0,6.0,r6br4dt3,t7od4xlw,FULL STUDY,235.0
4704,5252,3,Player object (1702),buy,2023-03-10 13:25:21.052082+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 226, ""market"": ""A""}",95.0,39.0,7.0,r6br4dt3,t7od4xlw,FULL STUDY,235.0
4705,5253,3,Player object (1702),sell,2023-03-10 13:25:38.352669+00:00,"{""priceA"": 120, ""sharesA"": 0, ""secs_since_round_starts"": 243, ""market"": ""A""}",215.0,42.0,8.0,r6br4dt3,t7od4xlw,FULL STUDY,235.0
4706,5254,3,Player object (1702),buy,2023-03-10 13:26:10.319198+00:00,"{""priceA"": 110, ""sharesA"": 1, ""secs_since_round_starts"": 275, ""market"": ""A""}",105.0,48.0,9.0,r6br4dt3,t7od4xlw,FULL STUDY,235.0
4707,5255,3,Player object (1698),PREDICTIONS_SENT,2023-03-10 13:26:18.972395+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 64, ""action"": ""predictions_send"", ""stockUpA"": 4, ""confidenceA"": 3}",50.0,,,0ysr1j7s,t7od4xlw,FULL STUDY,235.0
4708,5256,3,Player object (1702),sell,2023-03-10 13:26:32.213754+00:00,"{""priceA"": 130, ""sharesA"": 0, ""secs_since_round_starts"": 297, ""market"": ""A""}",235.0,52.0,10.0,r6br4dt3,t7od4xlw,FULL STUDY,235.0
4709,5257,3,Player object (1698),sell,2023-03-10 13:26:45.506909+00:00,"{""priceA"": 110, ""sharesA"": 0, ""secs_since_round_starts"": 90, ""market"": ""A""}",160.0,5.0,1.0,0ysr1j7s,t7od4xlw,FULL STUDY,235.0
4710,5258,3,Player object (1702),buy,2023-03-10 13:27:01.315026+00:00,"{""priceA"": 115, ""sharesA"": 1, ""secs_since_round_starts"": 326, ""market"": ""A""}",120.0,57.0,11.0,r6br4dt3,t7od4xlw,FULL STUDY,235.0
4711,5260,3,Player object (1703),GAME_STARTS,2023-03-10 13:27:10.828348+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,op23dxig,t7od4xlw,FULL STUDY,180.0
4712,5261,3,Player object (1702),GAME_ENDS,2023-03-10 13:27:14.636303+00:00,"{""priceA"": 115, ""sharesA"": 1, ""secs_since_round_starts"": 339}",120.0,60.0,11.0,r6br4dt3,t7od4xlw,FULL STUDY,235.0
4713,5262,3,Player object (1703),PREDICTIONS_SENT,2023-03-10 13:27:15.572353+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 4, ""action"": ""predictions_send"", ""stockUpA"": 2, ""confidenceA"": 2}",50.0,,,op23dxig,t7od4xlw,FULL STUDY,180.0
4714,5265,3,Player object (1703),sell,2023-03-10 13:28:13.802699+00:00,"{""priceA"": 130, ""sharesA"": 0, ""secs_since_round_starts"": 63, ""market"": ""A""}",180.0,12.0,1.0,op23dxig,t7od4xlw,FULL STUDY,180.0
4715,5266,3,Player object (1698),GAME_STARTS,2023-03-10 13:28:42.207235+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,0ysr1j7s,t7od4xlw,FULL STUDY,235.0
