Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6435a5fac34c383fabe3bc8e,5fbc2c78c568aa0c84232ce2,APPROVED,2023-04-11T18:24:58.335000Z,2023-04-11T19:15:56.089000Z,2023-04-11T19:15:57.170000,2023-04-11T19:15:57.079767Z,3058,C14JUVP6,2299,"English, Russian",58,Female,White,Russian Federation,United States,Russian Federation,Russian,No,Full-Time
6435a6041e4251efc42f35c2,5c40e7d99d27f00001159a65,APPROVED,2023-04-11T18:25:21.396000Z,2023-04-11T19:38:21.683000Z,2023-04-11T19:38:22.327000,2023-04-11T19:38:22.216239Z,4381,C14JUVP6,3805,English,41,Male,White,United States,United States,United States,English,No,Full-Time
6435a60c661de1e842dce724,63ecfe33c421c87da0312813,APPROVED,2023-04-11T18:25:21.401000Z,2023-04-11T18:57:17.838000Z,2023-04-11T18:57:18.604000,2023-04-11T18:57:18.493516Z,1917,C14JUVP6,334,English,19,Male,Asian,United States,United States,United States,English,Yes,Other
6435a612823a97133e38736a,5c19fd69e567460001839e98,APPROVED,2023-04-11T18:25:41.864000Z,2023-04-11T19:16:40.163000Z,2023-04-11T19:16:41.138000,2023-04-11T19:16:41.039747Z,3059,C14JUVP6,2674,English,69,Female,Black,United States,United States,United States,English,No,DATA_EXPIRED
6435a614c1b7956433d02467,63d7e728502b1a8795abd2b2,APPROVED,2023-04-11T18:26:35.234000Z,2023-04-11T19:12:10.321000Z,2023-04-11T19:12:11.063000Z,2023-04-11T19:12:11.637298Z,2736,C14JUVP6,226,"English, Spanish",42,Male,White,United States,United States,United States,English,No,Part-Time
6435a61cb4f5e499a50bcc35,62dc597fd77d6332766c29a4,APPROVED,2023-04-11T18:25:45.462000Z,2023-04-11T19:14:22.181000Z,2023-04-11T19:14:25.016000,2023-04-11T19:14:22.795423Z,2917,C14JUVP6,791,English,30,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6435a61ea46799614f2ea667,5c10724111fe9a00013cd815,APPROVED,2023-04-11T18:25:38.948000Z,2023-04-11T19:11:04.567000Z,2023-04-11T19:11:07.401000,2023-04-11T19:11:05.585618Z,2726,C14JUVP6,1839,English,57,Female,Black,United States,United States,United States,English,No,Full-Time
6435a62d277fbb5d490bccb1,63026a8fd8429b224cd2a134,APPROVED,2023-04-11T18:26:22.449000Z,2023-04-11T19:22:25.823000Z,2023-04-11T19:22:27.092000,2023-04-11T19:22:26.978337Z,3364,C14JUVP6,306,English,25,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6435a63d8e5698be6e1c6ac4,62b1f567d5f22515024421f1,APPROVED,2023-04-11T18:26:15.178000Z,2023-04-11T19:31:08.734000Z,2023-04-11T19:31:09.346000,2023-04-11T19:31:09.256124Z,3894,C14JUVP6,538,"English, Twi",29,Male,Black,United States,United States,United States,English,Yes,Full-Time
6435a64ef075453654de856e,5be2beac398f560001a58df7,APPROVED,2023-04-11T18:26:31.198000Z,2023-04-11T19:01:34.669000Z,2023-04-11T19:01:35.345000,2023-04-11T19:01:35.255529Z,2104,C14JUVP6,2467,English,58,Male,White,United States,United States,United States,English,No,Full-Time
6435a65b3fe91cacca180717,6272abac31a465b0f22fb7c1,APPROVED,2023-04-11T18:26:39.107000Z,2023-04-11T19:06:18.559000Z,2023-04-11T19:06:22.515000,2023-04-11T19:06:22.429686Z,2380,C14JUVP6,1134,"Danish, English",39,Male,White,Denmark,United States,United States,Danish,No,Full-Time
6435a666d378bbbc30c7fef6,55b645b1fdf99b1c02906872,APPROVED,2023-04-11T18:26:58.367000Z,2023-04-11T19:02:29.386000Z,2023-04-11T19:02:31.693000,2023-04-11T19:02:31.594401Z,2132,C14JUVP6,1736,English,58,Female,White,United States,United States,United States,English,No,Full-Time
6435a6731c5abd7ae3014958,64136e29428b3a46720fdeee,APPROVED,2023-04-11T18:27:03.201000Z,2023-04-11T19:21:55.609000Z,2023-04-11T19:21:57.249000,2023-04-11T19:21:57.130450Z,3293,C14JUVP6,59,"English, Twi",23,Male,Black,Italy,United States,Ghana,English,No,Full-Time
6435a6767c027783a705f8ef,628de6437f61a055721e9c1d,APPROVED,2023-04-11T18:27:04.968000Z,2023-04-11T19:39:07.565000Z,2023-04-11T19:39:09.813000,2023-04-11T19:39:08.297139Z,4323,C14JUVP6,701,"English, Spanish",23,Male,White,United States,United States,United States,English,Yes,Part-Time
6435a685678637931beb35cb,62f58a7129fb13cf46a08ae0,APPROVED,2023-04-11T18:27:20.668000Z,2023-04-11T18:57:52.377000Z,2023-04-11T18:57:53.103000,2023-04-11T18:57:53.009787Z,1832,C14JUVP6,929,English,30,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6435a689776e94f57e5638ce,623a4d7294028cfe9638272f,APPROVED,2023-04-11T18:27:46.490000Z,2023-04-11T19:07:50.505000Z,2023-04-11T19:07:51.215000,2023-04-11T19:07:51.301826Z,2405,C14JUVP6,2232,English,54,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6435a693a6f8e94f4d9cc137,571cea664ca277001153c045,APPROVED,2023-04-11T18:27:36.429000Z,2023-04-11T19:06:27.605000Z,2023-04-11T19:06:28.276000,2023-04-11T19:06:28.166180Z,2332,C14JUVP6,4441,English,47,Male,White,United States,United States,United States,English,No,Full-Time
6435a69c6021eb0e1af8bbc3,5d2df867d7cc160019673031,APPROVED,2023-04-11T18:27:45.807000Z,2023-04-11T19:34:11.749000Z,2023-04-11T19:34:12.531000,2023-04-11T19:34:12.425189Z,3986,C14JUVP6,108,English,33,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6435a69dc69b287198e4989d,63222295ea5d2f98b7296aae,APPROVED,2023-04-11T18:27:55.802000Z,2023-04-11T19:02:29.550000Z,2023-04-11T19:02:30.272000,2023-04-11T19:02:30.167409Z,2074,C14JUVP6,452,"Russian, English",32,Male,White,Russian Federation,United States,Russian Federation,Russian,No,DATA_EXPIRED
6435a69e3d706b44842df642,622a4cc50412091154bae7f0,APPROVED,2023-04-11T18:27:59.115000Z,2023-04-11T19:36:09.842000Z,2023-04-11T19:36:10.808000,2023-04-11T19:36:10.691540Z,4091,C14JUVP6,380,English,60,Female,Mixed,United States,United States,United States,English,No,Full-Time
6435a6ad06dd89d96976367f,63e4cc6a1e3742dd77f1b5ba,APPROVED,2023-04-11T18:28:04.147000Z,2023-04-11T19:16:51.908000Z,2023-04-11T19:16:52.533000,2023-04-11T19:16:52.440622Z,2928,C14JUVP6,25,English,27,Male,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
6435a6aef76f7f4c5e71cc47,5e6d6b3fe152873320a57f07,APPROVED,2023-04-11T18:28:35.876000Z,2023-04-11T19:16:19.028000Z,2023-04-11T19:16:20.047000Z,2023-04-11T19:16:20.203612Z,2864,C14JUVP6,718,English,39,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6435a6b7fa886d6eafc5ea86,5f4d07b4fae27694de8f5af1,APPROVED,2023-04-11T18:28:11.935000Z,2023-04-11T19:03:21.387000Z,2023-04-11T19:03:23.747000,2023-04-11T19:03:23.613916Z,2110,C14JUVP6,2887,English,56,Female,White,United States,United States,United States,English,No,Part-Time
6435a6ce0ff181acab2ea6c4,62dc2f45630616c5920dcb75,APPROVED,2023-04-11T18:28:30.259000Z,2023-04-11T18:57:06.561000Z,2023-04-11T18:57:07.231000,2023-04-11T18:57:07.138135Z,1717,C14JUVP6,1241,English,32,Male,White,United States,United States,United States,English,No,Full-Time
6435a6d656366cf52bcdde93,5e62f732321c5c08db54cca2,APPROVED,2023-04-11T18:28:43.673000Z,2023-04-11T19:33:27.760000Z,2023-04-11T19:33:28.630000,2023-04-11T19:33:28.517483Z,3885,C14JUVP6,3458,English,36,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6435a6e1c94f589dc0263882,5c55b95b91c0ad0001cf86ab,APPROVED,2023-04-11T18:28:56.297000Z,2023-04-11T19:10:42.497000Z,2023-04-11T19:10:48.972000Z,2023-04-11T19:10:50.725477Z,2507,C14JUVP6,2882,English,47,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6435a6f387ed8a88c4d056e3,60c25b6289c6ae2b40bcf2cb,APPROVED,2023-04-11T18:29:13.684000Z,2023-04-11T19:12:12.817000Z,2023-04-11T19:12:13.483000,2023-04-11T19:12:13.458447Z,2580,C14JUVP6,1177,English,31,Male,White,United States,United States,United States,English,No,Full-Time
6435a6f65870efbf20ea3355,60a30f9cd72ab8c6198d1bf6,APPROVED,2023-04-11T18:29:14.085000Z,2023-04-11T19:46:44.801000Z,2023-04-11T19:46:45.478000,2023-04-11T19:46:45.375638Z,4651,C14JUVP6,2506,English,40,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6435a6faa0240daf8a89b388,5b0fa626bd9c310001568d6c,APPROVED,2023-04-11T18:29:32.665000Z,2023-04-11T19:08:09.563000Z,2023-04-11T19:08:10.722000,2023-04-11T19:08:10.618336Z,2317,C14JUVP6,1168,English,56,Female,White,United States,United States,United States,English,No,Part-Time
6435a6fb18834e3ac2266d8b,5c284ae48e845b0001fc40aa,APPROVED,2023-04-11T18:29:19.707000Z,2023-04-11T19:36:00.901000Z,2023-04-11T19:36:01.682000,2023-04-11T19:36:01.574184Z,4002,C14JUVP6,2454,English,38,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6435a70e6cacfb939f7d0631,63d40e1748df54e627f3022b,APPROVED,2023-04-11T18:37:03.430000Z,2023-04-11T20:32:07.227000Z,2023-04-11T20:32:07.907000,2023-04-11T20:32:07.810907Z,6904,C14JUVP6,384,"Spanish, English",43,Male,White,Mexico,United States,Mexico,English,Yes,Full-Time
6435a72340e48822e2686edb,5c1c74700036a80001193c24,APPROVED,2023-04-11T18:29:55.884000Z,2023-04-11T19:24:16.838000Z,2023-04-11T19:24:17.496000,2023-04-11T19:24:17.399064Z,3261,C14JUVP6,1284,English,35,Female,White,United States,United States,Japan,English,No,Full-Time
6435a750e74869b97ca61e71,58cbd0a55d42920001414dd3,APPROVED,2023-04-11T18:39:39.990000Z,2023-04-11T19:24:33.453000Z,2023-04-11T19:24:34.180000,2023-04-11T19:24:34.073023Z,2694,C14JUVP6,1574,English,33,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6435a7538ec170d4813fc1f4,63ea64717d434a360e005906,APPROVED,2023-04-11T18:34:09.002000Z,2023-04-11T19:08:42.690000Z,2023-04-11T19:08:58.168000Z,2023-04-11T19:09:04.089104Z,2074,C14JUVP6,116,English,21,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
6435a7571b82abc6f6cb753c,54fd98defdf99b72edc358ce,APPROVED,2023-04-11T18:30:50.434000Z,2023-04-11T19:09:28.572000Z,2023-04-11T19:09:42.337000Z,2023-04-11T19:09:51.203536Z,2319,C14JUVP6,220,English,30,Male,White,United Kingdom,United States,United Kingdom,English,No,Full-Time
6435a764ad638de77eeb353d,5bc934c69427200001dd4ef2,APPROVED,2023-04-11T18:31:05.674000Z,2023-04-11T19:14:46.567000Z,2023-04-11T19:14:47.942000,2023-04-11T19:14:47.830180Z,2621,C14JUVP6,1401,English,66,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
6435a772e6c31d2f6d266dea,6434c75c8978410ba24c61ab,APPROVED,2023-04-11T18:31:17.991000Z,2023-04-11T19:07:37.002000Z,2023-04-11T19:07:37.923000,2023-04-11T19:07:37.813426Z,2180,C14JUVP6,1,English,23,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6435a773306f25a90b2f361f,5e89e8053cbd1167d2a5c85a,APPROVED,2023-04-11T18:31:20.470000Z,2023-04-11T19:30:51.454000Z,2023-04-11T19:30:52.194000,2023-04-11T19:30:52.087458Z,3571,C14JUVP6,558,English,34,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6435a78d2e5dc8be0b324789,642ead184d7533ccfd57d888,APPROVED,2023-04-11T18:38:27.819000Z,2023-04-11T20:09:42.593000Z,2023-04-11T20:09:43.899000,2023-04-11T20:09:43.809599Z,5475,C14JUVP6,15,"English, French, Spanish",63,Male,White,United States,United States,United States,English,Yes,Full-Time
6435a79478110416b8c3b630,642b870d034d88f7cb432268,APPROVED,2023-04-11T18:32:07.568000Z,2023-04-11T19:26:20.435000Z,2023-04-11T19:26:21.208000,2023-04-11T19:26:21.088052Z,3253,C14JUVP6,23,English,74,Male,White,United States,United States,United States,English,Yes,Other
6435a79b7180007e5c97747c,5b76ce43bfc4cb0001f2c4c3,APPROVED,2023-04-11T18:32:01.705000Z,2023-04-11T19:06:46.124000Z,2023-04-11T19:06:49.308000,2023-04-11T19:06:49.208832Z,2085,C14JUVP6,1531,English,49,Female,White,United States,United States,United States,English,No,Full-Time
6435a79bdcf083729b9cc07a,60d6befca58e40d0c63bba9f,APPROVED,2023-04-11T18:32:41.475000Z,2023-04-11T19:26:06.285000Z,2023-04-11T19:26:07.074000,2023-04-11T19:26:06.979474Z,3205,C14JUVP6,628,English,44,Male,White,United States,United States,United States,English,No,Full-Time
6435a7b981f4d6830705f951,5c8f224c9d2bff0001867ce2,APPROVED,2023-04-11T18:35:24.203000Z,2023-04-11T20:33:40.696000Z,2023-04-11T20:33:44.393000,2023-04-11T20:33:41.477802Z,7097,C14JUVP6,1108,English,37,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6435a7c21006379c2f76511c,61105071fe05cd89830dcc43,APPROVED,2023-04-11T18:38:46.503000Z,2023-04-11T19:25:36.008000Z,2023-04-11T19:25:36.760000,2023-04-11T19:25:36.666500Z,2810,C14JUVP6,224,English,22,Female,Mixed,Canada,United States,Canada,English,No,Other
6435a7c21fbce6178e1dedef,5e1e7c1a06121f1c3b89f2f9,APPROVED,2023-04-11T18:32:39.633000Z,2023-04-11T19:06:15.856000Z,2023-04-11T19:06:16.572000,2023-04-11T19:06:16.483024Z,2017,C14JUVP6,1380,"Bengali, English, Hindi",30,Female,Asian,Bangladesh,United States,United States,Bengali,No,DATA_EXPIRED
6435a7c33b0134f6eb1bc2c1,559fa17cfdf99b69c369d364,APPROVED,2023-04-11T18:32:51.678000Z,2023-04-11T19:18:42.741000Z,2023-04-11T19:18:44.671000,2023-04-11T19:18:44.531356Z,2752,C14JUVP6,3122,"English, Czech",51,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6435a7c7af043d10d99774cf,64074f8697955cb60084c756,APPROVED,2023-04-11T18:32:42.797000Z,2023-04-11T19:14:30.584000Z,2023-04-11T19:14:32.959000,2023-04-11T19:14:32.849024Z,2508,C14JUVP6,155,English,26,Female,White,United States,United States,United States,English,No,Part-Time
6435a7caa47e738f07b023f3,62e0538d0e9c0e4d57e852d2,APPROVED,2023-04-11T18:33:13.873000Z,2023-04-11T19:43:08.669000Z,2023-04-11T19:43:09.937000,2023-04-11T19:43:09.785979Z,4195,C14JUVP6,1239,English,36,Female,Asian,United States,United States,United States,English,No,Full-Time
6435a7e2b3dc4c113797e575,620bdccba922fc3f247f6adb,APPROVED,2023-04-11T18:33:12.895000Z,2023-04-11T19:15:49.630000Z,2023-04-11T19:15:52.236000,2023-04-11T19:15:50.646348Z,2557,C14JUVP6,302,English,22,Female,Black,United States,United States,United States,English,Yes,Part-Time
6435a7fa9da1e6668a372977,629531cb501e6d23d9797050,APPROVED,2023-04-11T18:33:34.301000Z,2023-04-11T19:08:40.739000Z,2023-04-11T19:08:50.335000Z,2023-04-11T19:09:02.107272Z,2107,C14JUVP6,1207,English,39,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6435a8000ae1259a475a7bc3,6101f6f45269e30a22fc4526,APPROVED,2023-04-11T18:33:39.324000Z,2023-04-11T19:07:23.060000Z,2023-04-11T19:07:24.021000,2023-04-11T19:07:23.930595Z,2024,C14JUVP6,1938,English,26,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6435a80087ed8a88c4d05704,5f920aa80a785011ef6906e3,APPROVED,2023-04-11T18:33:42.079000Z,2023-04-11T19:21:09.010000Z,2023-04-11T19:21:09.717000,2023-04-11T19:21:09.620633Z,2847,C14JUVP6,671,English,34,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6435a8013b0134f6eb1bc2cc,60d38bc77bf91667dce30e64,APPROVED,2023-04-11T18:33:41.408000Z,2023-04-11T19:11:11.847000Z,2023-04-11T19:11:14.151000,2023-04-11T19:11:12.372103Z,2251,C14JUVP6,1279,English,46,Male,White,United States,United States,United States,English,No,Full-Time
6435a80b4f898832711c6a11,5b48a9e14acd54000132a67f,APPROVED,2023-04-11T18:33:54.101000Z,2023-04-11T19:26:18.211000Z,2023-04-11T19:26:19.007000,2023-04-11T19:26:18.895713Z,3145,C14JUVP6,1733,English,38,Male,White,United States,United States,United States,English,No,Full-Time
6435a80f842957b07f180770,5b5b6c11f5bc590001177815,APPROVED,2023-04-11T18:33:54.162000Z,2023-04-11T19:08:38.929000Z,2023-04-11T19:08:56.187000Z,2023-04-11T19:09:02.733722Z,2085,C14JUVP6,1778,English,54,Female,White,United States,United States,United States,English,No,Full-Time
6435a8117709e6a86ddd7072,607cb8d1644bc7d3d41dfbc6,APPROVED,2023-04-11T18:33:55.624000Z,2023-04-11T19:14:27.467000Z,2023-04-11T19:14:28.235000,2023-04-11T19:14:28.137454Z,2432,C14JUVP6,2167,English,40,Female,White,United States,United States,United States,English,No,Full-Time
6435a812865e414fa0cdde46,641527bc580e8c58a81c301a,APPROVED,2023-04-11T18:34:07.096000Z,2023-04-11T19:22:27.923000Z,2023-04-11T19:22:31.398000,2023-04-11T19:22:28.951298Z,2901,C14JUVP6,79,English,21,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
6435a8154f7d0cd5422df62b,6117efedb574017076d5b499,APPROVED,2023-04-11T18:34:32.358000Z,2023-04-11T19:28:55.544000Z,2023-04-11T19:28:56.226000,2023-04-11T19:28:56.122100Z,3264,C14JUVP6,1525,English,30,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6435a81dbc9c0b9a3bb7ed0f,570d30d942a1db000fc4cf87,APPROVED,2023-04-11T18:34:21.510000Z,2023-04-11T19:14:20.649000Z,2023-04-11T19:14:21.360000,2023-04-11T19:14:21.247392Z,2400,C14JUVP6,2865,English,60,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
6435a81fc7b50bf9233fc1c8,6298f0e21abd78cb684b723c,APPROVED,2023-04-11T18:34:12.118000Z,2023-04-11T19:33:29.012000Z,2023-04-11T19:33:30.236000,2023-04-11T19:33:30.139537Z,3557,C14JUVP6,1301,"English, Spanish",45,Male,White,United States,United States,United States,English,No,Full-Time
6435a824b3dc4c113797e57c,6150ad2e7810ffa81684d2cb,APPROVED,2023-04-11T18:34:19.025000Z,2023-04-11T19:09:42.058000Z,2023-04-11T19:09:56.554000Z,2023-04-11T19:10:06.826533Z,2124,C14JUVP6,1268,English,40,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6435a82ac5d8bb62c65a7b34,60f989f2b726f86c3d24e13e,APPROVED,2023-04-11T18:34:27.423000Z,2023-04-11T19:30:59.774000Z,2023-04-11T19:31:01.351000,2023-04-11T19:31:01.237566Z,3393,C14JUVP6,1693,English,38,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6435a842bc9c0b9a3bb7ed15,5a8ee1a5ae9a0b0001aa4776,APPROVED,2023-04-11T18:34:46.002000Z,2023-04-11T19:08:49.445000Z,2023-04-11T19:09:10.805000Z,2023-04-11T19:09:17.036150Z,2044,C14JUVP6,94,English,42,Male,Black,United States,United States,United States,English,No,Full-Time
6435a84c2f308cc817b02407,5a02083e087f2e0001eadbdb,APPROVED,2023-04-11T18:35:12.112000Z,2023-04-11T19:13:35.006000Z,2023-04-11T19:13:35.669000,2023-04-11T19:13:35.569216Z,2303,C14JUVP6,2530,English,49,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6435a85daf043d10d99774ea,5c4eba38889752000156e096,APPROVED,2023-04-11T18:35:15.926000Z,2023-04-11T19:25:11.244000Z,2023-04-11T19:25:12.170000Z,2023-04-11T19:25:14.081812Z,2996,C14JUVP6,1283,English,42,Male,White,United States,United States,Ireland,English,No,Full-Time
6435a87fabff58c3d6fc9a30,634656bd2603b4db42ae94e1,APPROVED,2023-04-11T18:35:48.730000Z,2023-04-11T19:12:42.049000Z,2023-04-11T19:12:42.721000,2023-04-11T19:12:42.612783Z,2214,C14JUVP6,166,English,57,Male,White,United States,United States,United States,English,No,Full-Time
6435a88d2830e11a62eb359c,5e667f3bc3f30a4050fc8f2f,APPROVED,2023-04-11T18:36:02.209000Z,2023-04-11T19:09:51.062000Z,2023-04-11T19:10:12.824000Z,2023-04-11T19:10:25.450964Z,2029,C14JUVP6,1633,English,57,Male,White,United States,United States,United States,English,No,Other
6435a8903b36b4284500e5fe,5acbd1ecf69e940001d9cd4d,APPROVED,2023-04-11T18:36:09.675000Z,2023-04-11T19:25:53.515000Z,2023-04-11T19:25:54.796000,2023-04-11T19:25:54.682505Z,2984,C14JUVP6,14,English,40,Male,White,United States,United States,United States,English,No,Full-Time
6435a897025263da6700e668,57a9f41a16a091000112f1cf,APPROVED,2023-04-11T18:36:09.782000Z,2023-04-11T19:14:22.747000Z,2023-04-11T19:14:26.390000,2023-04-11T19:14:26.163676Z,2293,C14JUVP6,416,English,25,Male,White,United States,United States,United States,English,Yes,DATA_EXPIRED
6435a8a752c7590be02df5f4,5f3ac1732efa0a74f975b1a8,APPROVED,2023-04-11T18:36:23.020000Z,2023-04-11T19:27:36.153000Z,2023-04-11T19:27:36.912000,2023-04-11T19:27:36.821799Z,3074,C14JUVP6,1560,English,29,Female,White,United States,United States,United States,English,No,Part-Time
6435a8c9d91e17dc7476369a,5f99ba5121189e05a9490a72,APPROVED,2023-04-11T18:37:21.349000Z,2023-04-11T19:24:20.607000Z,2023-04-11T19:24:21.317000,2023-04-11T19:24:21.191402Z,2820,C14JUVP6,1624,English,44,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
6435a8cde9607c761c1c6a49,61099a5c04f32c99f34ce2a8,APPROVED,2023-04-11T18:37:06.929000Z,2023-04-11T19:15:11.083000Z,2023-04-11T19:15:13.211000,2023-04-11T19:15:13.116812Z,2285,C14JUVP6,2510,"English, French",66,Female,White,United States,United States,United States,English,No,Full-Time
6435a8ce685a0fd4b2b7ed73,60e269b58d238fbba93aed38,APPROVED,2023-04-11T18:37:06.241000Z,2023-04-11T19:23:58.251000Z,2023-04-11T19:23:59.438000Z,2023-04-11T19:24:00.126149Z,2813,C14JUVP6,2654,English,19,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6435a8d00e9723e2156ecd30,63d15f735cecfd9bb3c118e1,APPROVED,2023-04-11T18:37:43.315000Z,2023-04-11T19:19:59.016000Z,2023-04-11T19:19:59.647000,2023-04-11T19:19:59.559160Z,2536,C14JUVP6,123,English,24,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6435a8dd5255d58de6c7feca,60838e2e91a6300001f9ac89,APPROVED,2023-04-11T18:42:47.901000Z,2023-04-11T19:33:57.092000Z,2023-04-11T19:33:57.974000,2023-04-11T19:33:57.883877Z,3070,C14JUVP6,2782,English,41,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6435a8e24de218849b7d065a,5c0ef15265217a00014ef2bd,APPROVED,2023-04-11T18:44:11.420000Z,2023-04-11T19:25:54.939000Z,2023-04-11T19:25:55.775000,2023-04-11T19:25:55.683327Z,2504,C14JUVP6,633,English,27,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6435a8f55bcdeee071b3a9e8,641a457e2f7e0b4578c923c2,APPROVED,2023-04-11T18:37:41.574000Z,2023-04-11T19:15:27.963000Z,2023-04-11T19:15:28.634000,2023-04-11T19:15:28.542239Z,2267,C14JUVP6,116,English,27,Female,White,Ukraine,United States,Ukraine,Ukrainian,No,Full-Time
6435a9043b0134f6eb1bc2f9,5589a309fdf99b7ae5007c33,APPROVED,2023-04-11T18:38:00.607000Z,2023-04-11T19:11:52.974000Z,2023-04-11T19:11:53.819000,2023-04-11T19:11:53.716855Z,2033,C14JUVP6,607,English,45,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6435a9059d0d2868aa05f91d,629e5d789a6c92c8fbf8df95,APPROVED,2023-04-11T18:38:34.888000Z,2023-04-11T19:33:57.390000Z,2023-04-11T19:34:03.041000,2023-04-11T19:33:57.917000Z,3323,C14JUVP6,1062,"English, French",25,Male,Black,DATA_EXPIRED,United States,United States,English,No,DATA_EXPIRED
6435a9088643bc36f2f2f9d3,5e6734d8c93b304c33653171,APPROVED,2023-04-11T18:38:07.786000Z,2023-04-11T19:24:40.564000Z,2023-04-11T19:24:41.659000,2023-04-11T19:24:41.548780Z,2793,C14JUVP6,1103,"English, Tagalog-Filipino",39,Male,Mixed,United States,United States,United States,English,Yes,DATA_EXPIRED
6435a90a6e813a56c820c5e0,5d4c899338e4c5001771e16f,APPROVED,2023-04-11T18:38:09.971000Z,2023-04-11T19:13:21.032000Z,2023-04-11T19:13:21.983000Z,2023-04-11T19:13:23.010407Z,2112,C14JUVP6,1214,English,53,Female,White,Canada,United States,Canada,English,Yes,DATA_EXPIRED
6435a914e715eca3fc7a817a,6413599c09e145dd93c7aeac,APPROVED,2023-04-11T18:38:35.007000Z,2023-04-11T19:19:30.704000Z,2023-04-11T19:19:34.069000,2023-04-11T19:19:31.495327Z,2456,C14JUVP6,85,English,30,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED
6435a91d44557850d0c3b5bf,616604bed27acb2f4e2841a9,APPROVED,2023-04-11T18:38:53.189000Z,2023-04-11T19:19:04.878000Z,2023-04-11T19:19:05.568000,2023-04-11T19:19:05.477149Z,2412,C14JUVP6,792,"English, Japanese, Spanish",24,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6435a91eaeb6e9d9f810b0eb,59c843b646f72100019067ce,APPROVED,2023-04-11T18:38:30.520000Z,2023-04-11T19:38:11.451000Z,2023-04-11T19:38:12.144000,2023-04-11T19:38:12.050791Z,3581,C14JUVP6,3740,English,51,Female,Black,United States,United States,United States,English,No,DATA_EXPIRED
6435a93219158bb9057db36f,633c2576bb250e8f0da2be0a,APPROVED,2023-04-11T18:38:45.775000Z,2023-04-11T19:22:13.278000Z,2023-04-11T19:22:14.067000,2023-04-11T19:22:13.974762Z,2608,C14JUVP6,439,English,38,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6435a932ab280a6887f847d1,63978402e524eebeace93868,APPROVED,2023-04-11T18:38:46.078000Z,2023-04-11T19:16:36.340000Z,2023-04-11T19:16:39.793000,2023-04-11T19:16:37.337805Z,2271,C14JUVP6,664,English,58,Female,White,United States,United States,United States,English,No,Other
6435a93319158bb9057db370,5eb070eb793af1113c01e244,APPROVED,2023-04-11T18:38:46.136000Z,2023-04-11T19:18:07.076000Z,2023-04-11T19:18:07.777000,2023-04-11T19:18:07.677438Z,2361,C14JUVP6,618,"English, Spanish",46,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
